	<subnode>ဂူဂဲလ္စင္ခ႐ိုႏိုက္မွ ႀကိဳဆိုပါသည္။</subnode>  \nသင္မည္သည့္ေနရာတြင္မဆို သင့္လိပ္စာမ်ား၊ ခ်ိန္းဆိုခ်က္မ်ားႏွင့္ အျခားအရာမ်ားကို အသံုးျပဳခြင့္ရႏိုင္ေစရန္ ဂူဂဲလ္သည္ အခ်က္လက္ စင္ခ႐ိုႏိုက္လုပ္ျခင္းအား ျပဳလုပ္ျခင္းျဖစ္သည္။	<subnode>ဂူဂဲလ်စင်ခရိုနိုက်မှ ကြိုဆိုပါသည်။</subnode>  \nသင်မည်သည့်နေရာတွင်မဆို သင့်လိပ်စာများ၊ ချိန်းဆိုချက်များနှင့် အခြားအရာများကို အသုံးပြုခွင့်ရနိုင်စေရန် ဂူဂဲလ်သည် အချက်လက် စင်ခရိုနိုက်လုပ်ခြင်းအား ပြုလုပ်ခြင်းဖြစ်သည်။	<subnode>ဂူဂဲလ္စင္ခရိုနိုက္မွ ႀကိဳဆိုပါသည္။</subnode>  \nသင္မည္သည့္ေနရာတြင္မဆို သင့္လိပ္စာမ်ား၊ ခ်ိန္းဆိုခ်က္မ်ားႏွင့္ အျခားအရာမ်ားကို အသုံးျပဳခြင့္ရနိုင္ေစရန္ ဂူဂဲလ္သည္ အခ်က္လက္ စင္ခရိုနိုက္လုပ္ျခင္းအား ျပဳလုပ္ျခင္းျဖစ္သည္။
	ဤစကားေျပာေပါင္းစပ္မႈသည္ စကားေျပာမည့္စာသား၊ လွ်ိဳ႕ဝွက္စကားလံုးမ်ားကဲ့သို႔ ကိုယ္ေရးကိုယ္တာအခ်က္အလက္အပါအဝင္  ခရက္ဒစ္ကဒ္နံပါတ္မ်ားအား  စုေဆာင္းႏိုင္ပါသည္။ <subnode>%s</subnode> အင္ဂ်င္မွလာျခင္းျဖစ္သည္။  ဤစကားေျပာေပါင္းစပ္မႈအင္ဂ်င္အား အသံုးျပဳမည္	ဤစကားပြောပေါင်းစပ်မှုသည် စကားပြောမည့်စာသား၊ လျှို့ဝှက်စကားလုံးများကဲ့သို့ ကိုယ်ရေးကိုယ်တာအချက်အလက်အပါအဝင်  ခရက်ဒစ်ကဒ်နံပါတ်များအား  စုဆောင်းနိုင်ပါသည်။ <subnode>%s</subnode> အင်ဂျင်မှလာခြင်းဖြစ်သည်။  ဤစကားပြောပေါင်းစပ်မှုအင်ဂျင်အား အသုံးပြုမည်	ဤစကားေျပာေပါင္းစပ္မွုသည္ စကားေျပာမည့္စာသား၊ လၽွို႔ဝွက္စကားလုံးမ်ားကဲ့သို႔ ကိုယ္ေရးကိုယ္တာအခ်က္အလက္အပါအဝင္  ခရက္ဒစ္ကဒ္နံပါတ္မ်ားအား  စုေဆာင္းနိုင္ပါသည္။ <subnode>%s</subnode> အင္ဂ်င္မွလာျခင္းျဖစ္သည္။  ဤစကားေျပာေပါင္းစပ္မွုအင္ဂ်င္အား အသုံးျပဳမည္
	သည္အိုင္ပီနံပါတ္  ကိုဖ်က္ပစ္ခံရလိမ့္မည္	သည်အိုင်ပီနံပါတ်  ကိုဖျက်ပစ်ခံရလိမ့်မည်	သည္အိုင္ပီနံပါတ္  ကိုဖ်က္ပစ္ခံရလိမ့္မည္
	သင့္ဖုန္းကို အသက္သြင္းရန္ ထူးျခားေသာ ေခၚဆိုျခင္းကို ျပဳလုပ္ရန္လိုအပ္ပါသည္  \n\nအသက္သြင္းျခင္းကို ႏွိပ္ၿပီးေသာအခါ သင္ဖုန္းကို အသက္သြင္းရန္ ေျပာေသာ ညႊန္ၾကားခ်က္မ်ားကို နားေထာင္ပါ	သင့်ဖုန်းကို အသက်သွင်းရန် ထူးခြားသော ခေါ်ဆိုခြင်းကို ပြုလုပ်ရန်လိုအပ်ပါသည်  \n\nအသက်သွင်းခြင်းကို နှိပ်ပြီးသောအခါ သင်ဖုန်းကို အသက်သွင်းရန် ပြောသော ညွှန်ကြားချက်များကို နားထောင်ပါ	သင့္ဖုန္းကို အသက္သြင္းရန္ ထူးျခားေသာ ေခၚဆိုျခင္းကို ျပဳလုပ္ရန္လိုအပ္ပါသည္  \n\nအသက္သြင္းျခင္းကို ႏွိပ္ၿပီးေသာအခါ သင္ဖုန္းကို အသက္သြင္းရန္ ေျပာေသာ ညႊန္ၾကားခ်က္မ်ားကို နားေထာင္ပါ
	သည္အိုင္ပီနံပါတ္  ကိုဖ်က္ပစ္ခံရလိမ့္မည္	သည်အိုင်ပီနံပါတ်  ကိုဖျက်ပစ်ခံရလိမ့်မည်	သည္အိုင္ပီနံပါတ္  ကိုဖ်က္ပစ္ခံရလိမ့္မည္
	1.ေက်းဇူးျပဳ၍သင့္လက္ရွိကြန္ယက္က ကာရီယာအဂရီေဂးရွင္း ကိုေထာက္ပံ့သည္မွာ ေသခ်ာပါေစ။ 2.သင့္လက္ရွိကြန္ယက္က ထိုလုပ္ေဆာင္ခ်က္ကို မေထာက္ပံ့လွ်င္ သင့္မိုဘိုင္းေဒတာဆားဗစ္ကို အက်ိဳးသက္ေရာက္ႏိုင္သည္။ 3.ကြန္ယက္မတည္ၿငိမ္ပါက ထိုလုပ္ေဆာင္ခ်က္ကို ပိတ္ထားပါ။.	1.ကျေးဇူးပြု၍သင့်လက်ရှိကွန်ယက်က ကာရီယာအဂရီဂေးရှင်း ကိုထောက်ပံ့သည်မှာ သေချာပါစေ။ 2.သင့်လက်ရှိကွန်ယက်က ထိုလုပ်ဆောင်ချက်ကို မထောက်ပံ့လျှင် သင့်မိုဘိုင်းဒေတာဆားဗစ်ကို အကျိုးသက်ရောက်နိုင်သည်။ 3.ကွန်ယက်မတည်ငြိမ်ပါက ထိုလုပ်ဆောင်ချက်ကို ပိတ်ထားပါ။.	1.ေက်းဇူးျပဳ၍သင့္လက္ရွိကြန္ယက္က ကာရီယာအဂရီေဂးရွင္း ကိုေထာက္ပံ့သည္မွာ ေသခ်ာပါေစ။ 2.သင့္လက္ရွိကြန္ယက္က ထိုလုပ္ေဆာင္ခ်က္ကို မေထာက္ပံ့လၽွင္ သင့္မိုဘိုင္းေဒတာဆားဗစ္ကို အက်ိဳးသက္ေရာက္နိုင္သည္။ 3.ကြန္ယက္မတည္ၿငိမ္ပါက ထိုလုပ္ေဆာင္ခ်က္ကို ပိတ္ထားပါ။.
	သင့္ဖုန္းကို အသက္သြင္းရန္ ထူးျခားေသာ ေခၚဆိုျခင္းကို ျပဳလုပ္ရန္လိုအပ္ပါသည္  \n\nအသက္သြင္းျခင္းကို ႏွိပ္ၿပီးေသာအခါ သင္ဖုန္းကို အသက္သြင္းရန္ ေျပာေသာ ညႊန္ၾကားခ်က္မ်ားကို နားေထာင္ပါ	သင့်ဖုန်းကို အသက်သွင်းရန် ထူးခြားသော ခေါ်ဆိုခြင်းကို ပြုလုပ်ရန်လိုအပ်ပါသည်  \n\nအသက်သွင်းခြင်းကို နှိပ်ပြီးသောအခါ သင်ဖုန်းကို အသက်သွင်းရန် ပြောသော ညွှန်ကြားချက်များကို နားထောင်ပါ	သင့္ဖုန္းကို အသက္သြင္းရန္ ထူးျခားေသာ ေခၚဆိုျခင္းကို ျပဳလုပ္ရန္လိုအပ္ပါသည္  \n\nအသက္သြင္းျခင္းကို ႏွိပ္ၿပီးေသာအခါ သင္ဖုန္းကို အသက္သြင္းရန္ ေျပာေသာ ညႊန္ၾကားခ်က္မ်ားကို နားေထာင္ပါ
	FACTORY_TEST လုုပ္ေဆာင္မႈအား /system/app တြင္ ထည့္သြင္းထားသည့္  ပက္ေက့ခ်္မ်ားအတြက္သာ ေထာက္ပံ့သည္။	FACTORY_TEST လုုပ်ဆောင်မှုအား /system/app တွင် ထည့်သွင်းထားသည့်  ပက်ကေ့ချ်များအတွက်သာ ထောက်ပံ့သည်။	FACTORY_TEST လုုပ္ေဆာင္မွုအား /system/app တြင္ ထည့္သြင္းထားသည့္  ပက္ေက့ခ်္မ်ားအတြက္သာ ေထာက္ပံ့သည္။
	သင္ ဖုုန္းအား ေသာ့ဖြင့္ရန္ ၾကိမ္ မမွန္မကန္ ၾကိဳးစားခဲ့ပါသည္။ <subnode ref="ml" index="1">%1$d</subnode> မေအာင္ျမင္သည့္ ၾကိဳးစာမႈ  ၾကိမ္ အျပီးတြင္ ဖုုန္းက ၄င္း၏စက္ရံုုထုုတ္ပံုုစံတြင္ ျပန္လည္ပံုုစံခ်ထားမည္ျဖစ္ျပီး သံုုးစြဲသူ အခ်က္အလက္အားလံုုး ေပ်ာက္သြားမည္ျဖစ္သည္။<subnode ref="ml" index="2">%2$d</subnode>	သင် ဖုုန်းအား သော့ဖွင့်ရန် ကြိမ် မမှန်မကန် ကြိုးစားခဲ့ပါသည်။ <subnode ref="ml" index="1">%1$d</subnode> မအောင်မြင်သည့် ကြိုးစာမှု  ကြိမ် အပြီးတွင် ဖုုန်းက ၄င်း၏စက်ရုုံထုုတ်ပုုံစံတွင် ပြန်လည်ပုုံစံချထားမည်ဖြစ်ပြီး သုုံးစွဲသူ အချက်အလက်အားလုုံး ပျောက်သွားမည်ဖြစ်သည်။<subnode ref="ml" index="2">%2$d</subnode>	သင္ ဖုုန္းအား ေသာ့ဖြင့္ရန္ ႀကိမ္ မမွန္မကန္ ႀကိဳးစားခဲ့ပါသည္။ <subnode ref="ml" index="1">%1$d</subnode> မေအာင္ျမင္သည့္ ႀကိဳးစာမွု  ႀကိမ္ အၿပီးတြင္ ဖုုန္းက ၄င္း၏စက္႐ုုံထုုတ္ပုုံစံတြင္ ျပန္လည္ပုုံစံခ်ထားမည္ျဖစ္ၿပီး သုုံးစြဲသူ အခ်က္အလက္အားလုုံး ေပ်ာက္သြားမည္ျဖစ္သည္။<subnode ref="ml" index="2">%2$d</subnode>
	သင္၏ေသာ့ဖြင့္သည္ပံုုစံအား သင္ မမွန္မကန္ <subnode ref="ml" index="1">%1$d</subnode> ၾကိမ္ ဆြဲခဲ့သည္။ <subnode ref="ml" index="2">%2$d</subnode> မေအာင္ျမင်သည့္ၾကိဳးစားမႈ  ၾကိမ္ပိုုျပီးေနာက္ သင့္အေနျဖင့္ တက္ဘလက္အား Google စာရင္းကိုု \n\n အသံုုးျပဳျပီးဖြင့္ရန္ ေမးျမန္းခံရပါလိမ့္မည္။ <subnode ref="ml" index="3">%3$d</subnode> စကၠန္႕အၾကာတြင္ ထပ္မံၾကိဳးစားၾကည့္ပါ။ ေသာ့ဖြင့္ရန္	သင်၏သော့ဖွင့်သည်ပုုံစံအား သင် မမှန်မကန် <subnode ref="ml" index="1">%1$d</subnode> ကြိမ် ဆွဲခဲ့သည်။ <subnode ref="ml" index="2">%2$d</subnode> မအောင်မြငျသည့်ကြိုးစားမှု  ကြိမ်ပိုုပြီးနောက် သင့်အနေဖြင့် တက်ဘလက်အား Google စာရင်းကိုု \n\n အသုုံးပြုပြီးဖွင့်ရန် မေးမြန်းခံရပါလိမ့်မည်။ <subnode ref="ml" index="3">%3$d</subnode> စက္ကန့်အကြာတွင် ထပ်မံကြိုးစားကြည့်ပါ။ သော့ဖွင့်ရန်	သင္၏ေသာ့ဖြင့္သည္ပုုံစံအား သင္ မမွန္မကန္ <subnode ref="ml" index="1">%1$d</subnode> ႀကိမ္ ဆြဲခဲ့သည္။ <subnode ref="ml" index="2">%2$d</subnode> မေအာင္ျမင်သည့္ႀကိဳးစားမွု  ႀကိမ္ပိုုၿပီးေနာက္ သင့္အေနျဖင့္ တက္ဘလက္အား Google စာရင္းကိုု \n\n အသုုံးျပဳၿပီးဖြင့္ရန္ ေမးျမန္းခံရပါလိမ့္မည္။ <subnode ref="ml" index="3">%3$d</subnode> စကၠန႔္အၾကာတြင္ ထပ္မံႀကိဳးစားၾကည့္ပါ။ ေသာ့ဖြင့္ရန္
	သင္ ဖုုန္းအား ေသာ့ဖြင့္ရန္ <subnode ref="ml" index="1">%d</subnode> ၾကိမ္ မမွန္မကန္ ၾကိဳးစားခဲ့ပါသည္။ ဖုုန္းအား ယခုုအခါတြင္ စက္ရံုုထုုတ္ ပံုုစံအျဖစ္ ျပန္လည္ ပံုုစံခ်ထားပါမည္။	သင် ဖုုန်းအား သော့ဖွင့်ရန် <subnode ref="ml" index="1">%d</subnode> ကြိမ် မမှန်မကန် ကြိုးစားခဲ့ပါသည်။ ဖုုန်းအား ယခုုအခါတွင် စက်ရုုံထုုတ် ပုုံစံအဖြစ် ပြန်လည် ပုုံစံချထားပါမည်။	သင္ ဖုုန္းအား ေသာ့ဖြင့္ရန္ <subnode ref="ml" index="1">%d</subnode> ႀကိမ္ မမွန္မကန္ ႀကိဳးစားခဲ့ပါသည္။ ဖုုန္းအား ယခုုအခါတြင္ စက္႐ုုံထုုတ္ ပုုံစံအျဖစ္ ျပန္လည္ ပုုံစံခ်ထားပါမည္။
	၊  <subnode ref="ml" index="1">%1$d</subnode> အား သင် (၂) ၾကိမ် အမွား ရိုက်ထည့်ခဲ့သည်။  \n\n၊ ကေၽးဇူးပြဳပြီး <subnode ref="ml" index="2">%2$d</subnode> အား (၁) စကၠန်႕အတွင်း ရိုက်ထည့်ပါ။	၊  <subnode ref="ml" index="1">%1$d</subnode> အား သငျ (၂) ကြိမျ အမှား ရိုကျထညျ့ခဲ့သညျ။  \n\n၊ ကေျးဇူးပွုပွီး <subnode ref="ml" index="2">%2$d</subnode> အား (၁) စက္ကနျ့အတှငျး ရိုကျထညျ့ပါ။	၊  <subnode ref="ml" index="1">%1$d</subnode> အား သင် (၂) ႀကိမ် အမွား ရိုက်ထည်႕ခဲ့သည်။  \n\n၊ ေက်းဇူးပြဳပြီး <subnode ref="ml" index="2">%2$d</subnode> အား (၁) စကၠန်႕အတွင်း ရိုက်ထည်႕ပါ။
	ဖုုန္း၏ စက္မာအား အလံုုးစံုုလက္လွမ္းမွီမႈခြင့္ျပဳျပီး ထုုတ္လုုပ္သူစစ္ေဆးခ်က္အဆင့္နိမ့္နိမ့္ အျဖစ္ လည္ပတ္ပါ။ ဖုုန္းတစ္လံုုးက ထုုန္လုုပ္သူစစ္ေဆးခ်က္မုုဒ္တြင္ လည္ပတ္ေနေသာအခါမွသာ ရရွိႏိုုင္ပါသည္။	ဖုုန်း၏ စက်မာအား အလုုံးစုုံလက်လှမ်းမှီမှုခွင့်ပြုပြီး ထုုတ်လုုပ်သူစစ်ဆေးချက်အဆင့်နိမ့်နိမ့် အဖြစ် လည်ပတ်ပါ။ ဖုုန်းတစ်လုုံးက ထုုန်လုုပ်သူစစ်ဆေးချက်မုုဒ်တွင် လည်ပတ်နေသောအခါမှသာ ရရှိနိုုင်ပါသည်။	ဖုုန္း၏ စက္မာအား အလုုံးစုုံလက္လွမ္းမွီမွုခြင့္ျပဳၿပီး ထုုတ္လုုပ္သူစစ္ေဆးခ်က္အဆင့္နိမ့္နိမ့္ အျဖစ္ လည္ပတ္ပါ။ ဖုုန္းတစ္လုုံးက ထုုန္လုုပ္သူစစ္ေဆးခ်က္မုုဒ္တြင္ လည္ပတ္ေနေသာအခါမွသာ ရရွိနိုုင္ပါသည္။
	အျခား  အပလီေကးရွင္းမ်ား၏ ထိပ္တြင္ သို႔မဟုတ္ သံုးသူ ၾကားခံေပါင္းကူးစနစ္၏ အစိတ္အပိုင္းမ်ားတြင္ ပုံဆြဲရန္ အပလီေကးရွင္းအား ခြင့္ျပဳပါ။  ၎တုိ႔သည္ သင့္ႏွင့္အတူ  အပလီေကးရွင္းတုိင္း၏ ၾကားခံေပါင္းကူးစနစ္အား အသံုးျပဳမႈကို ေႏွာင့္ယွက္ႏုိင္သည္၊ သို႔မဟုတ္ အျခား အပလီေကးရွင္းမ်ားတြင္ သင္ျမင္ေတြ႕ေနရသည္ဟု  ထင္ေနေသာ အရာမ်ားကို ေျပာင္းလဲပစ္ႏိုင္သည္။	အခြား  အပလီကေးရှင်းများ၏ ထိပ်တွင် သို့မဟုတ် သုံးသူ ကြားခံပေါင်းကူးစနစ်၏ အစိတ်အပိုင်းများတွင် ပုံဆွဲရန် အပလီကေးရှင်းအား ခွင့်ပြုပါ။  ၎င်းတို့သည် သင့်နှင့်အတူ  အပလီကေးရှင်းတိုင်း၏ ကြားခံပေါင်းကူးစနစ်အား အသုံးပြုမှုကို နှောင့်ယှက်နိုင်သည်၊ သို့မဟုတ် အခြား အပလီကေးရှင်းများတွင် သင်မြင်တွေ့နေရသည်ဟု  ထင်နေသော အရာများကို ပြောင်းလဲပစ်နိုင်သည်။	အျခား  အပလီေကးရွင္းမ်ား၏ ထိပ္တြင္ သို႔မဟုတ္ သုံးသူ ၾကားခံေပါင္းကူးစနစ္၏ အစိတ္အပိုင္းမ်ားတြင္ ပုံဆြဲရန္ အပလီေကးရွင္းအား ခြင့္ျပဳပါ။  ၎တို႔သည္ သင့္ႏွင့္အတူ  အပလီေကးရွင္းတိုင္း၏ ၾကားခံေပါင္းကူးစနစ္အား အသုံးျပဳမွုကို ေႏွာင့္ယွက္နိုင္သည္၊ သို႔မဟုတ္ အျခား အပလီေကးရွင္းမ်ားတြင္ သင္ျမင္ေတြ႕ေနရသည္ဟု  ထင္ေနေသာ အရာမ်ားကို ေျပာင္းလဲပစ္နိုင္သည္။
	တိက်ေသာတည္ေနရာ (GPS ႏွင့္  ကြန္ရက္ကို-အေျခခံေသာ)	တိကျသောတည်နေရာ (GPS နှင့်  ကွန်ရက်ကို-အခြေခံသော)	တိက်ေသာတည္ေနရာ (GPS ႏွင့္  ကြန္ရက္ကို-အေျခခံေသာ)
	စက္ပစၥည္း၏ ဂလိုုဘယ္ ပေရာ့စီကိုု ေပၚလစီအား  အသက္သြင္းထားခ်ိန္တြင္ အသံုုးျပဳရန္ သတ္မွတ္ပါ။ ပထမ စက္ပစၥည္းအုုပ္ခ်ဳပ္မႈ သတ္မွတ္ခ်က္မ်ားကသာ အက်ိဳးရွိသည့္ ဂလိုုဘယ္ ပေရာ့စီအား သတ္မွတ္သည္။	စက်ပစ္စည်း၏ ဂလိုုဘယ် ပရော့စီကိုု ပေါ်လစီအား  အသက်သွင်းထားချိန်တွင် အသုုံးပြုရန် သတ်မှတ်ပါ။ ပထမ စက်ပစ္စည်းအုုပ်ချုပ်မှု သတ်မှတ်ချက်များကသာ အကျိုးရှိသည့် ဂလိုုဘယ် ပရော့စီအား သတ်မှတ်သည်။	စက္ပစၥည္း၏ ဂလိုုဘယ္ ပေရာ့စီကိုု ေပၚလစီအား  အသက္သြင္းထားခ်ိန္တြင္ အသုုံးျပဳရန္ သတ္မွတ္ပါ။ ပထမ စက္ပစၥည္းအုုပ္ခ်ဳပ္မွု သတ္မွတ္ခ်က္မ်ားကသာ အက်ိဳးရွိသည့္ ဂလိုုဘယ္ ပေရာ့စီအား သတ္မွတ္သည္။
	<subnode ref="ml" index="1">%1$s</subnode> app ( <subnode ref="ml" index="2">%2$s</subnode> စီစဥ္လုုပ္ေဆာင္မႈ) က ၄င္း၏ ကိုုယ္တိုုင္အားေပးသည့္StrictMode ေပၚလစီအား ခ်ိဳးေဖာက္ခဲ့သည္။	<subnode ref="ml" index="1">%1$s</subnode> app ( <subnode ref="ml" index="2">%2$s</subnode> စီစဉ်လုုပ်ဆောင်မှု) က ၄င်း၏ ကိုုယ်တိုုင်အားပေးသည့်StrictMode ပေါ်လစီအား ချိုးဖောက်ခဲ့သည်။	<subnode ref="ml" index="1">%1$s</subnode> app ( <subnode ref="ml" index="2">%2$s</subnode> စီစဥ္လုုပ္ေဆာင္မွု) က ၄င္း၏ ကိုုယ္တိုုင္အားေပးသည့္StrictMode ေပၚလစီအား ခ်ိဳးေဖာက္ခဲ့သည္။
	<subnode ref="ml" index="1">%2$d</subnode> ၏  <subnode ref="ml" index="2">%1$d</subnode> အား အေကာင္းဆံုုးျဖစ္ေအာင္ ျပဳလုုပ္ေပးေနသည္။	<subnode ref="ml" index="1">%2$d</subnode> ၏  <subnode ref="ml" index="2">%1$d</subnode> အား အကောင်းဆုုံးဖြစ်အောင် ပြုလုုပ်ပေးနေသည်။	<subnode ref="ml" index="1">%2$d</subnode> ၏  <subnode ref="ml" index="2">%1$d</subnode> အား အေကာင္းဆုုံးျဖစ္ေအာင္ ျပဳလုုပ္ေပးေနသည္။
	FACTORY_TEST လုုပ္ေဆာင္မႈအား /system/app တြင္ ထည့္သြင္းထားသည့္  ပက္ေက့ခ်္မ်ားအတြက္သာ ေထာက္ပံ့သည္။	FACTORY_TEST လုုပ်ဆောင်မှုအား /system/app တွင် ထည့်သွင်းထားသည့်  ပက်ကေ့ချ်များအတွက်သာ ထောက်ပံ့သည်။	FACTORY_TEST လုုပ္ေဆာင္မွုအား /system/app တြင္ ထည့္သြင္းထားသည့္  ပက္ေက့ခ်္မ်ားအတြက္သာ ေထာက္ပံ့သည္။
	သင္ ဖုုန္းအား ေသာ့ဖြင့္ရန္ ၾကိမ္ မမွန္မကန္ ၾကိဳးစားခဲ့ပါသည္။ <subnode ref="ml" index="1">%1$d</subnode> မေအာင္ျမင္သည့္ ၾကိဳးစာမႈ  ၾကိမ္ အျပီးတြင္ ဖုုန္းက ၄င္း၏စက္ရံုုထုုတ္ပံုုစံတြင္ ျပန္လည္ပံုုစံခ်ထားမည္ျဖစ္ျပီး သံုုးစြဲသူ အခ်က္အလက္အားလံုုး ေပ်ာက္သြားမည္ျဖစ္သည္။<subnode ref="ml" index="2">%2$d</subnode>	သင် ဖုုန်းအား သော့ဖွင့်ရန် ကြိမ် မမှန်မကန် ကြိုးစားခဲ့ပါသည်။ <subnode ref="ml" index="1">%1$d</subnode> မအောင်မြင်သည့် ကြိုးစာမှု  ကြိမ် အပြီးတွင် ဖုုန်းက ၄င်း၏စက်ရုုံထုုတ်ပုုံစံတွင် ပြန်လည်ပုုံစံချထားမည်ဖြစ်ပြီး သုုံးစွဲသူ အချက်အလက်အားလုုံး ပျောက်သွားမည်ဖြစ်သည်။<subnode ref="ml" index="2">%2$d</subnode>	သင္ ဖုုန္းအား ေသာ့ဖြင့္ရန္ ႀကိမ္ မမွန္မကန္ ႀကိဳးစားခဲ့ပါသည္။ <subnode ref="ml" index="1">%1$d</subnode> မေအာင္ျမင္သည့္ ႀကိဳးစာမွု  ႀကိမ္ အၿပီးတြင္ ဖုုန္းက ၄င္း၏စက္႐ုုံထုုတ္ပုုံစံတြင္ ျပန္လည္ပုုံစံခ်ထားမည္ျဖစ္ၿပီး သုုံးစြဲသူ အခ်က္အလက္အားလုုံး ေပ်ာက္သြားမည္ျဖစ္သည္။<subnode ref="ml" index="2">%2$d</subnode>
	သင္၏ေသာ့ဖြင့္သည္ပံုုစံအား သင္ မမွန္မကန္ <subnode ref="ml" index="1">%1$d</subnode> ၾကိမ္ ဆြဲခဲ့သည္။ <subnode ref="ml" index="2">%2$d</subnode> မေအာင္ျမင်သည့္ၾကိဳးစားမႈ  ၾကိမ္ပိုုျပီးေနာက္ သင့္အေနျဖင့္ တက္ဘလက္အား Google စာရင္းကိုု \n\n အသံုုးျပဳျပီးဖြင့္ရန္ ေမးျမန္းခံရပါလိမ့္မည္။ <subnode ref="ml" index="3">%3$d</subnode> စကၠန္႕အၾကာတြင္ ထပ္မံၾကိဳးစားၾကည့္ပါ။ ေသာ့ဖြင့္ရန္	သင်၏သော့ဖွင့်သည်ပုုံစံအား သင် မမှန်မကန် <subnode ref="ml" index="1">%1$d</subnode> ကြိမ် ဆွဲခဲ့သည်။ <subnode ref="ml" index="2">%2$d</subnode> မအောင်မြငျသည့်ကြိုးစားမှု  ကြိမ်ပိုုပြီးနောက် သင့်အနေဖြင့် တက်ဘလက်အား Google စာရင်းကိုု \n\n အသုုံးပြုပြီးဖွင့်ရန် မေးမြန်းခံရပါလိမ့်မည်။ <subnode ref="ml" index="3">%3$d</subnode> စက္ကန့်အကြာတွင် ထပ်မံကြိုးစားကြည့်ပါ။ သော့ဖွင့်ရန်	သင္၏ေသာ့ဖြင့္သည္ပုုံစံအား သင္ မမွန္မကန္ <subnode ref="ml" index="1">%1$d</subnode> ႀကိမ္ ဆြဲခဲ့သည္။ <subnode ref="ml" index="2">%2$d</subnode> မေအာင္ျမင်သည့္ႀကိဳးစားမွု  ႀကိမ္ပိုုၿပီးေနာက္ သင့္အေနျဖင့္ တက္ဘလက္အား Google စာရင္းကိုု \n\n အသုုံးျပဳၿပီးဖြင့္ရန္ ေမးျမန္းခံရပါလိမ့္မည္။ <subnode ref="ml" index="3">%3$d</subnode> စကၠန႔္အၾကာတြင္ ထပ္မံႀကိဳးစားၾကည့္ပါ။ ေသာ့ဖြင့္ရန္
	ဖုုန္း၏ စက္မာအား အလံုုးစံုုလက္လွမ္းမွီမႈခြင့္ျပဳျပီး ထုုတ္လုုပ္သူစစ္ေဆးခ်က္အဆင့္နိမ့္နိမ့္ အျဖစ္ လည္ပတ္ပါ။ ဖုုန္းတစ္လံုုးက ထုုန္လုုပ္သူစစ္ေဆးခ်က္မုုဒ္တြင္ လည္ပတ္ေနေသာအခါမွသာ ရရွိႏိုုင္ပါသည္။	ဖုုန်း၏ စက်မာအား အလုုံးစုုံလက်လှမ်းမှီမှုခွင့်ပြုပြီး ထုုတ်လုုပ်သူစစ်ဆေးချက်အဆင့်နိမ့်နိမ့် အဖြစ် လည်ပတ်ပါ။ ဖုုန်းတစ်လုုံးက ထုုန်လုုပ်သူစစ်ဆေးချက်မုုဒ်တွင် လည်ပတ်နေသောအခါမှသာ ရရှိနိုုင်ပါသည်။	ဖုုန္း၏ စက္မာအား အလုုံးစုုံလက္လွမ္းမွီမွုခြင့္ျပဳၿပီး ထုုတ္လုုပ္သူစစ္ေဆးခ်က္အဆင့္နိမ့္နိမ့္ အျဖစ္ လည္ပတ္ပါ။ ဖုုန္းတစ္လုုံးက ထုုန္လုုပ္သူစစ္ေဆးခ်က္မုုဒ္တြင္ လည္ပတ္ေနေသာအခါမွသာ ရရွိနိုုင္ပါသည္။
	စက္ပစၥည္း၏ ဂလိုုဘယ္ ပေရာ့စီကိုု ေပၚလစီအား  အသက္သြင္းထားခ်ိန္တြင္ အသံုုးျပဳရန္ သတ္မွတ္ပါ။ ပထမ စက္ပစၥည္းအုုပ္ခ်ဳပ္မႈ သတ္မွတ္ခ်က္မ်ားကသာ အက်ိဳးရွိသည့္ ဂလိုုဘယ္ ပေရာ့စီအား သတ္မွတ္သည္။	စက်ပစ္စည်း၏ ဂလိုုဘယ် ပရော့စီကိုု ပေါ်လစီအား  အသက်သွင်းထားချိန်တွင် အသုုံးပြုရန် သတ်မှတ်ပါ။ ပထမ စက်ပစ္စည်းအုုပ်ချုပ်မှု သတ်မှတ်ချက်များကသာ အကျိုးရှိသည့် ဂလိုုဘယ် ပရော့စီအား သတ်မှတ်သည်။	စက္ပစၥည္း၏ ဂလိုုဘယ္ ပေရာ့စီကိုု ေပၚလစီအား  အသက္သြင္းထားခ်ိန္တြင္ အသုုံးျပဳရန္ သတ္မွတ္ပါ။ ပထမ စက္ပစၥည္းအုုပ္ခ်ဳပ္မွု သတ္မွတ္ခ်က္မ်ားကသာ အက်ိဳးရွိသည့္ ဂလိုုဘယ္ ပေရာ့စီအား သတ္မွတ္သည္။
